slope,intercept,r2
3.7118181818181846,6.215656565656565,0.8363978631299609
2.379241706161138,6.6518483412322285,0.9268741356938405
2.3962688114036337,6.624064678925195,0.9121355642709909
2.8467857142857143,6.441190476190475,0.878221341690369
2.9126542244273117,6.3353088466189975,0.895038904799476
4.197272727272728,6.11,0.8212149296486645
2.7578571428571435,6.461587301587301,0.7474056452653647
2.4598507350604724,6.592918853086648,0.9292207057681154
2.647555052021232,6.450379676470442,0.7386317070195809
2.674285714285715,6.509047619047619,0.9814715040011797
3.1692790980076935,6.200244847901832,0.8965312250186311
2.1980449763179712,6.694006663393225,0.852042982808345
2.5349208540449206,6.53313754910293,0.9599782519262913
2.9271171798288904,6.302035580137394,0.9380685666664004
3.765789473684212,5.935263157894736,0.957361241127339
2.693571428571428,6.4999206349206355,0.8412265981212479
2.7278571428571423,6.43952380952381,0.8603543290365053
2.2155718541958636,6.635474283050394,0.8755625882824548
2.3573913092689827,6.457142857142857,0.6892184088355625
2.6446153846153853,6.5761538461538445,0.7886547514173453
2.9934949232607972,6.312226914734274,0.8930685022149062
2.7084374999999996,6.480833333333334,0.8604085639213823
2.7655893299857928,6.473496537853465,0.6696128702878515
3.2577005932872916,6.165597015527292,0.8799355715615117
3.108588957055215,6.370490797546012,0.758904877915578
2.132455937802902,6.756211521603859,0.6069925375304837
2.5899953890237986,6.467672202657222,0.8044031285203455
2.199204789460482,6.564889344462861,0.661637604878563
2.7360542168674704,6.540210843373494,0.9542734876358541
2.9718192455354937,6.369153330059605,0.7964299274425237
2.0786682661230347,6.766942755261687,0.8827119914195966
2.836858800644331,6.393074456579655,0.8500735807708681
3.741132261705692,5.998154813930155,0.8848726020542975
1.630500000000001,7.040277777777778,0.9677852403964291
2.3696091456787864,6.567605498375784,0.8575447798954319
2.9468807339449543,6.449266055045872,0.7524706227901152
2.0104278725661135,6.776125088151556,0.845902638361619
2.5601456890581797,6.4247423989766155,0.8247233202786632
3.6174705882352947,6.293,0.6899831323919554
2.585000000000001,6.605925925925926,0.6108806596777034
3.577500000000002,6.157499999999999,0.6545011650074137
2.2256848954027646,6.5983680396111986,0.8678407539971977
3.8659701492537315,6.327164179104477,0.6774536774439448
2.422087912087912,6.727802197802197,0.913431040506463
2.5485549291748466,6.560915462700091,0.9207338398248496
1.953538573351871,6.829072303084031,0.8720323942133138
2.1826418937816157,6.717551701114696,0.8403978770960243
3.241624734602205,6.160072837921536,0.9266554245561351
2.600072400885207,6.474943792765313,0.9946787890244689
2.6971875000000014,6.487499999999999,0.8595535126809427
2.5019901696511937,6.5540142548553035,0.8232853497996502
2.7932494274752537,6.524608222992345,0.905410273910279
2.9710546875,6.3230859375,0.8347607019510421
2.360130702344925,6.604477854366378,0.9162009464927542
2.8155000000000014,6.469722222222222,0.6873378777000874
2.441277158933515,6.564526257764638,0.5973698088256317
2.390698293251225,6.641426460443574,0.8819230292657507
2.955161131498585,6.355341939285054,0.827444126383053
2.875228743024564,6.3287112121416635,0.6758232887371041
1.927915511267736,6.893199250892266,0.916338094558936
2.7073880597014925,6.452985074626865,0.8655465157128044
3.9793619597013428,5.940159368593802,0.9202750978607452
2.8562244111764574,6.304018036071114,0.8903101805183453
2.983464090900292,6.25347354374946,0.9172432657143341
2.562696147975669,6.509083113302845,0.9542015255668252
3.1052987163054953,6.303873121156011,0.8619389909553518
3.506899969050109,6.043433462060772,0.7807656951891082
3.2655223880597024,6.459701492537314,0.6881583764488008
2.9929305735005496,6.397749172040476,0.6140052740744792
2.4282880434782603,6.638179347826087,0.900484481183778
3.4157781236443014,6.085200900262619,0.9286963037872882
2.9785964877674225,6.344675777007563,0.8310267921011505
1.9891216216216223,6.884527027027027,0.8614575818669007
2.119640445122243,6.731625234510919,0.8018162961626172
2.7735000000000003,6.473555555555556,0.8020120672425037
1.9722210284767856,6.843857583143775,0.8763661767365705
1.9920000000000018,6.815999999999999,0.6869357929669858
1.8971233274456167,6.869673573995578,0.8321876667087712
1.6436430757911196,6.964997712666669,0.887183258904893
2.309874571361779,6.644646082690263,0.6764219081419696
3.297529751431523,6.0451007243903065,0.9334885893505351
2.672076788021355,6.409972017224762,0.7598358173051986
2.107312835074389,6.802050049063608,0.884173489618931
1.9334415482735983,6.797306511385831,0.7427391884968149
2.2134375000000004,6.774166666666668,0.9101086777636715
2.4846694214876046,6.601859504132231,0.6424829609255538
3.3294577634344673,6.208594275469421,0.8663197387451667
3.162699386503068,6.308773006134969,0.7683637263761995
3.1060714285714295,6.240357142857143,0.90931134621169
2.2485326086956534,6.716847826086956,0.8060274751948819
1.8525,6.986111111111111,0.9793908766342178
3.0560462949685987,6.331630772634548,0.832594974059436
3.014507762946419,6.345944039720437,0.8751224718370304
2.581197551596766,6.452863268766568,0.6702761816065226
2.558998306294495,6.462745581504999,0.9798784211786739
3.1470198675496692,6.395033112582782,0.8658579809542549
3.29781669520329,6.1152217277729175,0.9201841822246773
2.361882932834445,6.579826220335124,0.5961839873978763
2.6770909090909094,6.492909090909091,0.8215616908879112
2.323125000000001,6.617500000000001,0.6442108682186946
2.669200824235584,6.431480984130135,0.9708251079884057
2.6557894736842105,6.542105263157896,0.6222081858246999
2.5766666666666667,6.568518518518518,0.7929467656640856
3.315163039990205,6.101019797668426,0.8924661559356871
2.660631958789544,6.457810464384131,0.9952208304181662
2.7574999999999994,6.468055555555556,0.7991892552341713
2.5917701155628023,6.503686654047453,0.6883672176473868
3.450000000000001,6.064444444444445,0.9186553016598891
